observed_override_rate,model_accuracy,implied_engagement
0.12460000000000002,0.838,0.6855753646677472
0.12460000000000002,0.839,0.6894865525672372
0.12460000000000002,0.84,0.6934426229508196
0.12460000000000002,0.841,0.6974443528441879
0.12460000000000002,0.842,0.7014925373134329
0.12460000000000002,0.843,0.7055879899916597
0.12460000000000002,0.844,0.7097315436241611
0.12460000000000002,0.845,0.7139240506329113
0.12460000000000002,0.846,0.7181663837011885
0.12460000000000002,0.847,0.7224594363791631
0.12460000000000002,0.848,0.7268041237113403
0.12460000000000002,0.849,0.7312013828867763
0.12460000000000002,0.85,0.7356521739130434
0.12460000000000002,0.851,0.7401574803149606
0.12460000000000002,0.852,0.744718309859155
0.12460000000000002,0.853,0.7493356953055802
0.12460000000000002,0.854,0.7540106951871659
0.12460000000000002,0.855,0.758744394618834
0.12460000000000002,0.856,0.7635379061371841
0.12460000000000002,0.857,0.7683923705722071
0.12460000000000002,0.858,0.7733089579524681
0.12460000000000002,0.859,0.7782888684452623
0.12460000000000002,0.86,0.7833333333333333
0.12460000000000002,0.861,0.7884436160298229
0.12460000000000002,0.862,0.7936210131332083
0.12460000000000002,0.863,0.7988668555240794
0.12460000000000002,0.864,0.8041825095057036
0.12460000000000002,0.865,0.8095693779904306
0.12460000000000002,0.866,0.8150289017341041
0.12460000000000002,0.867,0.8205625606207566
0.12460000000000002,0.868,0.8261718750000001
0.12460000000000002,0.869,0.8318584070796462
0.12460000000000002,0.87,0.8376237623762377
0.12460000000000002,0.871,0.8434695912263211
0.12460000000000002,0.872,0.8493975903614459
0.12460000000000002,0.873,0.8554095045500507
0.12460000000000002,0.874,0.8615071283095725
0.12460000000000002,0.875,0.8676923076923078
0.12460000000000002,0.876,0.8739669421487605
0.12460000000000002,0.877,0.8803329864724247
0.12460000000000002,0.878,0.8867924528301889
0.12460000000000002,0.879,0.8933474128827881
0.12460000000000002,0.88,0.9000000000000001
0.12460000000000002,0.881,0.9067524115755629
0.12460000000000002,0.882,0.9136069114470844
0.12460000000000002,0.883,0.9205658324265509
0.12460000000000002,0.884,0.9276315789473688
0.12460000000000002,0.885,0.9348066298342542
0.12460000000000002,0.886,0.9420935412026727
0.12460000000000002,0.887,0.9494949494949497
0.12460000000000002,0.888,0.9570135746606339
0.12460000000000002,0.889,0.964652223489168
0.12460000000000002,0.89,0.9724137931034484
0.12460000000000002,0.891,0.980301274623407
0.12460000000000002,0.892,0.9883177570093461
0.12460000000000002,0.893,0.9964664310954068
